id,placeId,locationType,nameFr,nameEn,descriptionFr,descriptionEn,containedInPlaceStatus,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,lastModification
VILLE-91010,91010,AdministrativeArea,Saint-André-du-Lac-Saint-Jean,Saint-André-du-Lac-Saint-Jean,Municipalité de Saint-André-du-Lac-Saint-Jean,Municipality of Saint-André-du-Lac-Saint-Jean,FALSE,"""""",Saint-André-du-Lac-Saint-Jean,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91015,91015,AdministrativeArea,Saint-François-de-Sales,Saint-François-de-Sales,Municipalité de Saint-François-de-Sales,Municipality of Saint-François-de-Sales,FALSE,"""""",Saint-François-de-Sales,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91020,91020,AdministrativeArea,Chambord,Chambord,Municipalité de Chambord,Municipality of Chambord,FALSE,"""""",Chambord,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91025,91025,AdministrativeArea,Roberval,Roberval,Ville de Roberval,Town of Roberval,FALSE,"""""",Roberval,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91030,91030,AdministrativeArea,Sainte-Hedwidge,Sainte-Hedwidge,Municipalité de Sainte-Hedwidge,Municipality of Sainte-Hedwidge,FALSE,"""""",Sainte-Hedwidge,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91035,91035,AdministrativeArea,Saint-Prime,Saint-Prime,Municipalité de Saint-Prime,Municipality of Saint-Prime,FALSE,"""""",Saint-Prime,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91042,91042,AdministrativeArea,Saint-Félicien,Saint-Félicien,Ville de Saint-Félicien,Town of Saint-Félicien,FALSE,"""""",Saint-Félicien,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91050,91050,AdministrativeArea,La Doré,La Doré,Municipalité de La Doré,Municipality of La Doré,FALSE,"""""",La Doré,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91802,91802,AdministrativeArea,Mashteuiatsh,Mashteuiatsh,Territoire autochtone de Mashteuiatsh,Aboriginal territory of Mashteuiatsh,FALSE,"""""",Mashteuiatsh,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-91902,91902,AdministrativeArea,Lac-Ashuapmushuan,Lac-Ashuapmushuan,Lac-Ashuapmushuan,Lac-Ashuapmushuan,FALSE,"""""",Lac-Ashuapmushuan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92005,92005,AdministrativeArea,Saint-Augustin,Saint-Augustin,Municipalité de Saint-Augustin,Municipality of Saint-Augustin,FALSE,"""""",Saint-Augustin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92010,92010,AdministrativeArea,Péribonka,Péribonka,Municipalité de Péribonka,Municipality of Péribonka,FALSE,"""""",Péribonka,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92015,92015,AdministrativeArea,Sainte-Jeanne-d'Arc,Sainte-Jeanne-d'Arc,Municipalité de Sainte-Jeanne-d'Arc,Municipality of Sainte-Jeanne-d'Arc,FALSE,"""""",Sainte-Jeanne-d'Arc,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92022,92022,AdministrativeArea,Dolbeau-Mistassini,Dolbeau-Mistassini,Ville de Dolbeau-Mistassini,Town of Dolbeau-Mistassini,FALSE,"""""",Dolbeau-Mistassini,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92030,92030,AdministrativeArea,Albanel,Albanel,Municipalité de Albanel,Municipality of Albanel,FALSE,"""""",Albanel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92040,92040,AdministrativeArea,Normandin,Normandin,Ville de Normandin,Town of Normandin,FALSE,"""""",Normandin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92045,92045,AdministrativeArea,Saint-Thomas-Didyme,Saint-Thomas-Didyme,Municipalité de Saint-Thomas-Didyme,Municipality of Saint-Thomas-Didyme,FALSE,"""""",Saint-Thomas-Didyme,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92050,92050,AdministrativeArea,Saint-Edmond-les-Plaines,Saint-Edmond-les-Plaines,Municipalité de Saint-Edmond-les-Plaines,Municipality of Saint-Edmond-les-Plaines,FALSE,"""""",Saint-Edmond-les-Plaines,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92055,92055,AdministrativeArea,Girardville,Girardville,Municipalité de Girardville,Municipality of Girardville,FALSE,"""""",Girardville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92060,92060,AdministrativeArea,Notre-Dame-de-Lorette,Notre-Dame-de-Lorette,Municipalité de Notre-Dame-de-Lorette,Municipality of Notre-Dame-de-Lorette,FALSE,"""""",Notre-Dame-de-Lorette,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92065,92065,AdministrativeArea,Saint-Eugène-d'Argentenay,Saint-Eugène-d'Argentenay,Municipalité de Saint-Eugène-d'Argentenay,Municipality of Saint-Eugène-d'Argentenay,FALSE,"""""",Saint-Eugène-d'Argentenay,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92070,92070,AdministrativeArea,Saint-Stanislas,Saint-Stanislas,Municipalité de Saint-Stanislas,Municipality of Saint-Stanislas,FALSE,"""""",Saint-Stanislas,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92902,92902,AdministrativeArea,Passes-Dangereuses,Passes-Dangereuses,Passes-Dangereuses,Passes-Dangereuses,FALSE,"""""",Passes-Dangereuses,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92903,92903,AdministrativeArea,Sainte-Élisabeth-de-Proulx,Sainte-Élisabeth-de-Proulx,Sainte-Élisabeth-de-Proulx,Sainte-Élisabeth-de-Proulx,FALSE,"""""",Sainte-Élisabeth-de-Proulx,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-92904,92904,AdministrativeArea,Rivière-Mistassini,Rivière-Mistassini,Rivière-Mistassini,Rivière-Mistassini,FALSE,"""""",Rivière-Mistassini,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93005,93005,AdministrativeArea,Desbiens,Desbiens,Ville de Desbiens,Town of Desbiens,FALSE,"""""",Desbiens,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93012,93012,AdministrativeArea,Métabetchouan--Lac-à-la-Croix,Métabetchouan--Lac-à-la-Croix,Ville de Métabetchouan--Lac-à-la-Croix,Town of Métabetchouan--Lac-à-la-Croix,FALSE,"""""",Métabetchouan--Lac-à-la-Croix,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93020,93020,AdministrativeArea,Hébertville,Hébertville,Municipalité de Hébertville,Municipality of Hébertville,FALSE,"""""",Hébertville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93025,93025,AdministrativeArea,Hébertville-Station,Hébertville-Station,Municipalité de Hébertville-Station,Municipality of Hébertville-Station,FALSE,"""""",Hébertville-Station,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93030,93030,AdministrativeArea,Saint-Bruno,Saint-Bruno,Municipalité de Saint-Bruno,Municipality of Saint-Bruno,FALSE,"""""",Saint-Bruno,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93035,93035,AdministrativeArea,Saint-Gédéon,Saint-Gédéon,Municipalité de Saint-Gédéon,Municipality of Saint-Gédéon,FALSE,"""""",Saint-Gédéon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93042,93042,AdministrativeArea,Alma,Alma,Ville de Alma,Town of Alma,FALSE,"""""",Alma,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93045,93045,AdministrativeArea,Saint-Nazaire,Saint-Nazaire,Municipalité de Saint-Nazaire,Municipality of Saint-Nazaire,FALSE,"""""",Saint-Nazaire,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93055,93055,AdministrativeArea,Labrecque,Labrecque,Municipalité de Labrecque,Municipality of Labrecque,FALSE,"""""",Labrecque,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93060,93060,AdministrativeArea,Lamarche,Lamarche,Municipalité de Lamarche,Municipality of Lamarche,FALSE,"""""",Lamarche,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93065,93065,AdministrativeArea,L'Ascension-de-Notre-Seigneur,L'Ascension-de-Notre-Seigneur,Municipalité de L'Ascension-de-Notre-Seigneur,Municipality of L'Ascension-de-Notre-Seigneur,FALSE,"""""",L'Ascension-de-Notre-Seigneur,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93070,93070,AdministrativeArea,Saint-Henri-de-Taillon,Saint-Henri-de-Taillon,Municipalité de Saint-Henri-de-Taillon,Municipality of Saint-Henri-de-Taillon,FALSE,"""""",Saint-Henri-de-Taillon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93075,93075,AdministrativeArea,Sainte-Monique,Sainte-Monique,Municipalité de Sainte-Monique,Municipality of Sainte-Monique,FALSE,"""""",Sainte-Monique,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93080,93080,AdministrativeArea,Saint-Ludger-de-Milot,Saint-Ludger-de-Milot,Municipalité de Saint-Ludger-de-Milot,Municipality of Saint-Ludger-de-Milot,FALSE,"""""",Saint-Ludger-de-Milot,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93902,93902,AdministrativeArea,Mont-Apica,Mont-Apica,Mont-Apica,Mont-Apica,FALSE,"""""",Mont-Apica,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93904,93904,AdministrativeArea,Lac-Moncouche,Lac-Moncouche,Lac-Moncouche,Lac-Moncouche,FALSE,"""""",Lac-Moncouche,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93906,93906,AdministrativeArea,Lac-Achouakan,Lac-Achouakan,Lac-Achouakan,Lac-Achouakan,FALSE,"""""",Lac-Achouakan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-93908,93908,AdministrativeArea,Belle-Rivière,Belle-Rivière,Belle-Rivière,Belle-Rivière,FALSE,"""""",Belle-Rivière,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94068,94068,AdministrativeArea,Saguenay,Saguenay,Ville de Saguenay,Town of Saguenay,FALSE,"""""",Saguenay,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94205,94205,AdministrativeArea,Petit-Saguenay,Petit-Saguenay,Municipalité de Petit-Saguenay,Municipality of Petit-Saguenay,FALSE,"""""",Petit-Saguenay,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94210,94210,AdministrativeArea,L'Anse-Saint-Jean,L'Anse-Saint-Jean,Municipalité de L'Anse-Saint-Jean,Municipality of L'Anse-Saint-Jean,FALSE,"""""",L'Anse-Saint-Jean,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94215,94215,AdministrativeArea,Rivière-Éternité,Rivière-Éternité,Municipalité de Rivière-Éternité,Municipality of Rivière-Éternité,FALSE,"""""",Rivière-Éternité,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94220,94220,AdministrativeArea,Ferland-et-Boilleau,Ferland-et-Boilleau,Municipalité de Ferland-et-Boilleau,Municipality of Ferland-et-Boilleau,FALSE,"""""",Ferland-et-Boilleau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94225,94225,AdministrativeArea,Saint-Félix-d'Otis,Saint-Félix-d'Otis,Municipalité de Saint-Félix-d'Otis,Municipality of Saint-Félix-d'Otis,FALSE,"""""",Saint-Félix-d'Otis,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94230,94230,AdministrativeArea,Sainte-Rose-du-Nord,Sainte-Rose-du-Nord,Municipalité de Sainte-Rose-du-Nord,Municipality of Sainte-Rose-du-Nord,FALSE,"""""",Sainte-Rose-du-Nord,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94235,94235,AdministrativeArea,Saint-Fulgence,Saint-Fulgence,Municipalité de Saint-Fulgence,Municipality of Saint-Fulgence,FALSE,"""""",Saint-Fulgence,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94240,94240,AdministrativeArea,Saint-Honoré,Saint-Honoré,Ville de Saint-Honoré,Town of Saint-Honoré,FALSE,"""""",Saint-Honoré,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94245,94245,AdministrativeArea,Saint-David-de-Falardeau,Saint-David-de-Falardeau,Municipalité de Saint-David-de-Falardeau,Municipality of Saint-David-de-Falardeau,FALSE,"""""",Saint-David-de-Falardeau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94250,94250,AdministrativeArea,Bégin,Bégin,Municipalité de Bégin,Municipality of Bégin,FALSE,"""""",Bégin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94255,94255,AdministrativeArea,Saint-Ambroise,Saint-Ambroise,Municipalité de Saint-Ambroise,Municipality of Saint-Ambroise,FALSE,"""""",Saint-Ambroise,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94260,94260,AdministrativeArea,Saint-Charles-de-Bourget,Saint-Charles-de-Bourget,Municipalité de Saint-Charles-de-Bourget,Municipality of Saint-Charles-de-Bourget,FALSE,"""""",Saint-Charles-de-Bourget,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94265,94265,AdministrativeArea,Larouche,Larouche,Municipalité de Larouche,Municipality of Larouche,FALSE,"""""",Larouche,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94926,94926,AdministrativeArea,Lalemant,Lalemant,Lalemant,Lalemant,FALSE,"""""",Lalemant,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94928,94928,AdministrativeArea,Lac-Ministuk,Lac-Ministuk,Lac-Ministuk,Lac-Ministuk,FALSE,"""""",Lac-Ministuk,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-94930,94930,AdministrativeArea,Mont-Valin,Mont-Valin,Mont-Valin,Mont-Valin,FALSE,"""""",Mont-Valin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95005,95005,AdministrativeArea,Tadoussac,Tadoussac,Municipalité de Tadoussac,Municipality of Tadoussac,FALSE,"""""",Tadoussac,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95010,95010,AdministrativeArea,Sacré-Coeur,Sacré-Coeur,Municipalité de Sacré-Coeur,Municipality of Sacré-Coeur,FALSE,"""""",Sacré-Coeur,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95018,95018,AdministrativeArea,Les Bergeronnes,Les Bergeronnes,Municipalité de Les Bergeronnes,Municipality of Les Bergeronnes,FALSE,"""""",Les Bergeronnes,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95025,95025,AdministrativeArea,Les Escoumins,Les Escoumins,Municipalité de Les Escoumins,Municipality of Les Escoumins,FALSE,"""""",Les Escoumins,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95032,95032,AdministrativeArea,Longue-Rive,Longue-Rive,Municipalité de Longue-Rive,Municipality of Longue-Rive,FALSE,"""""",Longue-Rive,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95040,95040,AdministrativeArea,Portneuf-sur-Mer,Portneuf-sur-Mer,Municipalité de Portneuf-sur-Mer,Municipality of Portneuf-sur-Mer,FALSE,"""""",Portneuf-sur-Mer,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95045,95045,AdministrativeArea,Forestville,Forestville,Ville de Forestville,Town of Forestville,FALSE,"""""",Forestville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95050,95050,AdministrativeArea,Colombier,Colombier,Municipalité de Colombier,Municipality of Colombier,FALSE,"""""",Colombier,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95802,95802,AdministrativeArea,Essipit,Essipit,Territoire autochtone de Essipit,Aboriginal territory of Essipit,FALSE,"""""",Essipit,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-95902,95902,AdministrativeArea,Lac-au-Brochet,Lac-au-Brochet,Lac-au-Brochet,Lac-au-Brochet,FALSE,"""""",Lac-au-Brochet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96005,96005,AdministrativeArea,Baie-Trinité,Baie-Trinité,Municipalité de Baie-Trinité,Municipality of Baie-Trinité,FALSE,"""""",Baie-Trinité,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96010,96010,AdministrativeArea,Godbout,Godbout,Municipalité de Godbout,Municipality of Godbout,FALSE,"""""",Godbout,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96015,96015,AdministrativeArea,Franquelin,Franquelin,Municipalité de Franquelin,Municipality of Franquelin,FALSE,"""""",Franquelin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96020,96020,AdministrativeArea,Baie-Comeau,Baie-Comeau,Ville de Baie-Comeau,Town of Baie-Comeau,FALSE,"""""",Baie-Comeau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96025,96025,AdministrativeArea,Pointe-Lebel,Pointe-Lebel,Municipalité de Pointe-Lebel,Municipality of Pointe-Lebel,FALSE,"""""",Pointe-Lebel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96030,96030,AdministrativeArea,Pointe-aux-Outardes,Pointe-aux-Outardes,Municipalité de Pointe-aux-Outardes,Municipality of Pointe-aux-Outardes,FALSE,"""""",Pointe-aux-Outardes,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96035,96035,AdministrativeArea,Chute-aux-Outardes,Chute-aux-Outardes,Municipalité de Chute-aux-Outardes,Municipality of Chute-aux-Outardes,FALSE,"""""",Chute-aux-Outardes,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96040,96040,AdministrativeArea,Ragueneau,Ragueneau,Municipalité de Ragueneau,Municipality of Ragueneau,FALSE,"""""",Ragueneau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96802,96802,AdministrativeArea,Pessamit,Pessamit,Territoire autochtone de Pessamit,Aboriginal territory of Pessamit,FALSE,"""""",Pessamit,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-96902,96902,AdministrativeArea,Rivière-aux-Outardes,Rivière-aux-Outardes,Rivière-aux-Outardes,Rivière-aux-Outardes,FALSE,"""""",Rivière-aux-Outardes,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97007,97007,AdministrativeArea,Sept-Îles,Sept-Îles,Ville de Sept-Îles,Town of Sept-Îles,FALSE,"""""",Sept-Îles,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97022,97022,AdministrativeArea,Port-Cartier,Port-Cartier,Ville de Port-Cartier,Town of Port-Cartier,FALSE,"""""",Port-Cartier,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97035,97035,AdministrativeArea,Fermont,Fermont,Ville de Fermont,Town of Fermont,FALSE,"""""",Fermont,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97040,97040,AdministrativeArea,Schefferville,Schefferville,Ville de Schefferville,Town of Schefferville,FALSE,"""""",Schefferville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97802,97802,AdministrativeArea,Uashat,Uashat,Territoire autochtone de Uashat,Aboriginal territory of Uashat,FALSE,"""""",Uashat,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97804,97804,AdministrativeArea,Maliotenam,Maliotenam,Territoire autochtone de Maliotenam,Aboriginal territory of Maliotenam,FALSE,"""""",Maliotenam,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97806,97806,AdministrativeArea,Kawawachikamach,Kawawachikamach,Territoire autochtone de Kawawachikamach,Aboriginal territory of Kawawachikamach,FALSE,"""""",Kawawachikamach,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97808,97808,AdministrativeArea,Matimekosh,Matimekosh,Territoire autochtone de Matimekosh,Aboriginal territory of Matimekosh,FALSE,"""""",Matimekosh,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97810,97810,AdministrativeArea,Lac-John,Lac-John,Territoire autochtone de Lac-John,Aboriginal territory of Lac-John,FALSE,"""""",Lac-John,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97902,97902,AdministrativeArea,Rivière-Nipissis,Rivière-Nipissis,Rivière-Nipissis,Rivière-Nipissis,FALSE,"""""",Rivière-Nipissis,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97904,97904,AdministrativeArea,Lac-Walker,Lac-Walker,Lac-Walker,Lac-Walker,FALSE,"""""",Lac-Walker,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97906,97906,AdministrativeArea,Rivière-Mouchalagane,Rivière-Mouchalagane,Rivière-Mouchalagane,Rivière-Mouchalagane,FALSE,"""""",Rivière-Mouchalagane,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97908,97908,AdministrativeArea,Caniapiscau,Caniapiscau,Caniapiscau,Caniapiscau,FALSE,"""""",Caniapiscau,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97912,97912,AdministrativeArea,Lac-Juillet,Lac-Juillet,Lac-Juillet,Lac-Juillet,FALSE,"""""",Lac-Juillet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-97914,97914,AdministrativeArea,Lac-Vacher,Lac-Vacher,Lac-Vacher,Lac-Vacher,FALSE,"""""",Lac-Vacher,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98005,98005,AdministrativeArea,Blanc-Sablon,Blanc-Sablon,Municipalité de Blanc-Sablon,Municipality of Blanc-Sablon,FALSE,"""""",Blanc-Sablon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98010,98010,AdministrativeArea,Bonne-Espérance,Bonne-Espérance,Municipalité de Bonne-Espérance,Municipality of Bonne-Espérance,FALSE,"""""",Bonne-Espérance,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98012,98012,AdministrativeArea,Saint-Augustin,Saint-Augustin,Municipalité de Saint-Augustin,Municipality of Saint-Augustin,FALSE,"""""",Saint-Augustin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98014,98014,AdministrativeArea,Gros-Mécatina,Gros-Mécatina,Municipalité de Gros-Mécatina,Municipality of Gros-Mécatina,FALSE,"""""",Gros-Mécatina,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98015,98015,AdministrativeArea,Côte-Nord-du-Golfe-du-Saint-Laurent,Côte-Nord-du-Golfe-du-Saint-Laurent,Municipalité de Côte-Nord-du-Golfe-du-Saint-Laurent,Municipality of Côte-Nord-du-Golfe-du-Saint-Laurent,FALSE,"""""",Côte-Nord-du-Golfe-du-Saint-Laurent,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98020,98020,AdministrativeArea,L'Île-d'Anticosti,L'Île-d'Anticosti,Municipalité de L'Île-d'Anticosti,Municipality of L'Île-d'Anticosti,FALSE,"""""",L'Île-d'Anticosti,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98025,98025,AdministrativeArea,Natashquan,Natashquan,Municipalité de Natashquan,Municipality of Natashquan,FALSE,"""""",Natashquan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98030,98030,AdministrativeArea,Aguanish,Aguanish,Municipalité de Aguanish,Municipality of Aguanish,FALSE,"""""",Aguanish,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98035,98035,AdministrativeArea,Baie-Johan-Beetz,Baie-Johan-Beetz,Municipalité de Baie-Johan-Beetz,Municipality of Baie-Johan-Beetz,FALSE,"""""",Baie-Johan-Beetz,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98040,98040,AdministrativeArea,Havre-Saint-Pierre,Havre-Saint-Pierre,Municipalité de Havre-Saint-Pierre,Municipality of Havre-Saint-Pierre,FALSE,"""""",Havre-Saint-Pierre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98045,98045,AdministrativeArea,Longue-Pointe-de-Mingan,Longue-Pointe-de-Mingan,Municipalité de Longue-Pointe-de-Mingan,Municipality of Longue-Pointe-de-Mingan,FALSE,"""""",Longue-Pointe-de-Mingan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98050,98050,AdministrativeArea,Rivière-Saint-Jean,Rivière-Saint-Jean,Municipalité de Rivière-Saint-Jean,Municipality of Rivière-Saint-Jean,FALSE,"""""",Rivière-Saint-Jean,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98055,98055,AdministrativeArea,Rivière-au-Tonnerre,Rivière-au-Tonnerre,Municipalité de Rivière-au-Tonnerre,Municipality of Rivière-au-Tonnerre,FALSE,"""""",Rivière-au-Tonnerre,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98802,98802,AdministrativeArea,Pakuashipi,Pakuashipi,Territoire autochtone de Pakuashipi,Aboriginal territory of Pakuashipi,FALSE,"""""",Pakuashipi,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98804,98804,AdministrativeArea,La Romaine,La Romaine,Territoire autochtone de La Romaine,Aboriginal territory of La Romaine,FALSE,"""""",La Romaine,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98806,98806,AdministrativeArea,Nutashkuan,Nutashkuan,Territoire autochtone de Nutashkuan,Aboriginal territory of Nutashkuan,FALSE,"""""",Nutashkuan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-98808,98808,AdministrativeArea,Mingan,Mingan,Territoire autochtone de Mingan,Aboriginal territory of Mingan,FALSE,"""""",Mingan,QC,"""""",CAN,2025-03-27T15:00:00-04:00
